trip_id,spend_category
tour_idj41716ep,1
tour_idnm7of2rw,2
tour_idr5n8dx69,1
tour_id1hxj94ng,1
tour_idphgdgag1,2
tour_idva283wb3,0
tour_idnj5utyrt,1
tour_idhxrlsy8x,0
tour_idtqeovtrw,1
tour_idve94d8ft,0
tour_idi0p6wv8b,0
tour_idrb3pm0oy,0
tour_idco6fy3go,0
tour_idxx7k88zz,0
tour_iduey5ccfy,0
tour_ide8dv5s4s,1
tour_idgyb5max5,0
tour_id4hsugr9x,0
tour_idgh9t7h94,0
tour_ideme9hwht,1
tour_idgm76gho9,0
tour_idagds7cbq,2
tour_idtr02l7jb,2
tour_idw9t08woy,0
tour_idpognj3of,1
tour_idq1po4k7d,1
tour_idsxotw8ed,1
tour_id7rzn4czm,0
tour_idaixunq40,1
tour_id0sypk9cp,0
tour_id6v1r4rb6,0
tour_idudla30wt,0
tour_idtoab57wa,2
tour_idanm7q5rm,0
tour_idy8khhwfl,0
tour_id8iz6ozfi,0
tour_id73miwnxo,1
tour_idci6hbugg,0
tour_idc493zsu2,0
tour_idg2n8svlp,0
tour_idjdovnclr,1
tour_idw5f5ooyx,2
tour_idj88v7tsh,0
tour_idzec6c2xe,1
tour_idiii8pu79,0
tour_idpsdwnbdo,0
tour_idmxvuje2u,0
tour_idgtvfiach,1
tour_id5d2k46or,0
tour_idm0xg10ln,0
tour_idryfb5tpb,1
tour_id5enb69c7,0
tour_id5l1kheys,0
tour_idajdlpkjp,0
tour_id086qc6s4,0
tour_id4hbxznc5,1
tour_id2d0hnidr,2
tour_id46qmn86u,0
tour_idki4dbysc,0
tour_idvhowroqh,1
tour_idhwg93wd4,0
tour_id43sxp2hg,1
tour_id5rykhv4k,0
tour_idkaa3hii5,1
tour_idhgpejeh7,0
tour_idyf1zlivn,1
tour_idps4enpve,1
tour_idps4h0rtd,0
tour_idgms629co,2
tour_idvin1rmaz,0
tour_idpv7vztvd,0
tour_idvjdzeyx6,0
tour_idm4905cvt,2
tour_idf7gzjvhv,0
tour_id8zlezick,1
tour_id35dbr9ij,0
tour_idtdj26d3s,2
tour_idarp421ta,1
tour_idir2jpcta,2
tour_idun3ofgb7,2
tour_idqcn3shvn,0
tour_idcb9mu285,2
tour_idpxx378gl,1
tour_idouavdwb2,1
tour_idsan4g2mt,0
tour_idn3g44loc,2
tour_id2u91e4za,0
tour_idxzounib6,0
tour_id4tx2urfh,0
tour_ido2xheayf,0
tour_idjqk9ys1t,2
tour_idnih1b3kn,1
tour_idhhp3atc9,0
tour_id2kf7msjn,0
tour_idwmiew6am,2
tour_idpmdcfocc,2
tour_idzo73b5ox,1
tour_ide359hisq,1
tour_id1gjmghwh,0
tour_idnixxhed9,1
tour_id7bebaazo,0
tour_idtpd5r7yr,0
tour_idi2zy0jmj,0
tour_id3ju3dhi6,0
tour_idybruidg8,0
tour_idt6qwcex9,2
tour_idmwdhdhc3,1
tour_idu0gz4iom,0
tour_idug3krslw,1
tour_idli05p6p0,1
tour_idbf63ysel,1
tour_idigmydt1k,0
tour_idt7c1xdnv,2
tour_idyochuezx,0
tour_idc0c8apnb,1
tour_idb6ure668,2
tour_idcr9nemca,0
tour_id1nm21cru,2
tour_idquottxsz,2
tour_idqepmlneo,0
tour_id5k149mez,0
tour_id4btns036,1
tour_idbuypmq9w,1
tour_id6v9j91n1,0
tour_idllv57ah1,2
tour_idc8gfbo9n,2
tour_id0ncqpjty,0
tour_idblemmzji,1
tour_idbpbb3lqh,2
tour_id2vyhodjy,2
tour_idpln36ivl,1
tour_idmid76p4x,0
tour_idftvtjaj9,0
tour_idc699x4ek,2
tour_id5bt3ewfx,1
tour_idwne5fyea,1
tour_idrpqplpes,0
tour_idsfb8onxa,0
tour_idar3will4,0
tour_idqyt0yudp,1
tour_id9s3hkus9,1
tour_idnhztu1rh,2
tour_ido0amm724,0
tour_idxdg3ubf6,0
tour_iddykpny9r,0
tour_idzphdc76f,2
tour_ido7vdkpwh,0
tour_idahr36v6q,0
tour_idmljx0jen,1
tour_idhkvd9qa8,0
tour_idqxohip5b,1
tour_idsgkh8axx,0
tour_idemmr6daf,1
tour_idtl3yllk0,1
tour_id5k5vz7ft,1
tour_id861omeyq,2
tour_id3do5wu8o,0
tour_idm6yg0ba3,0
tour_idxfefaje0,0
tour_id6vmwxagg,0
tour_idtjthfuy3,0
tour_ids1dnpo3q,1
tour_id1hubmwnq,1
tour_idzjcizbrl,2
tour_id37wjo0vu,0
tour_id91skg60k,1
tour_idfb8ktiyu,1
tour_ider2h87ul,2
tour_id614zcrgx,1
tour_idqpfrnxl7,2
tour_idp4f6synn,0
tour_idtl1rl3pk,0
tour_idp9lam4av,2
tour_idcwmhfvlh,1
tour_id3rp6nckg,1
tour_idt75mtd7h,0
tour_idxxqryazl,0
tour_idimhbkqwc,0
tour_idikb3vili,1
tour_idy9ypvxao,1
tour_idrsvtfv1r,1
tour_idbs97vtoj,0
tour_idjwxhq0jp,2
tour_idsec652ib,0
tour_idqnobrhve,0
tour_id5x73f0v5,2
tour_idiyuzyfv1,1
tour_idyhh8tf5g,0
tour_idduw1lu5g,1
tour_idkqu3vcac,0
tour_idy98rhk4a,0
tour_id7ovb58f4,1
tour_id1r4kk07k,1
tour_idfmy2dyg7,0
tour_id9xi6y0dg,2
tour_idkcu8pll4,0
tour_idvj5cqed6,1
tour_idjnnw2r53,2
tour_idenqa0szj,0
tour_id97g60b1u,0
tour_id58iym1vz,1
tour_ido0hxnzje,0
tour_iditqpn0vk,2
tour_id2jnql3ut,1
tour_idudbcsg5q,0
tour_id5h3l0r74,0
tour_idae76cxb8,1
tour_id373xint1,0
tour_id77wy7tta,2
tour_idn7b1noap,1
tour_idsrr2kqm1,1
tour_idi78on6tq,2
tour_id4qbliyrm,0
tour_ide9gu8miy,2
tour_idbuwxf10q,1
tour_idloyrsbg8,0
tour_idv5rbo7kq,1
tour_idjeh31cin,1
tour_id7iwhepff,0
tour_idmy3cvjbk,0
tour_idhmhe2aa1,0
tour_idxupy2nya,0
tour_id9tab91up,1
tour_idddcz5xax,0
tour_idudbfpucv,2
tour_idtvso82qi,1
tour_idd6sjf31e,2
tour_idnr49u9gi,1
tour_idnj72xc48,1
tour_idtfficf0v,2
tour_idv4jenzcl,0
tour_idjqogvg96,0
tour_id1dhz8vwq,1
tour_ids0oorixu,1
tour_id45xfrzig,0
tour_id8kgp0fpp,0
tour_idk0uvxj0g,0
tour_idmg29wq7q,0
tour_ida3mhpex0,0
tour_id2vohvv61,0
tour_idfv92zs8t,1
tour_idig1mupn5,1
tour_idoak5jzd9,1
tour_idqmol4n67,1
tour_id796c6nc0,0
tour_idbga82axg,0
tour_id3kxk5172,1
tour_idy52xrbtr,1
tour_idr76mi68v,0
tour_id4vhc4gkd,2
tour_idgbtmgf3g,0
tour_idr6m71iht,1
tour_idmw45kjub,1
tour_id3qcko230,0
tour_idrd2nysmd,1
tour_idgs7nsxcq,1
tour_iddu47rqsa,0
tour_idup2fbd7e,0
tour_idihofvfcb,2
tour_idlwq2tipy,0
tour_id6yv3jrli,1
tour_idngb11110,1
tour_id9xa8a18x,2
tour_id6eo7adm5,1
tour_id9ezqyg4j,0
tour_id5ge45c7m,2
tour_idldqa8wz0,1
tour_idvilldczk,2
tour_idmbk95j7n,0
tour_idtowqakum,1
tour_idgjx4mkev,1
tour_idmlyswrxy,1
tour_ids8ioo5dv,0
tour_idc2u07hpo,1
tour_idwjs5sorx,0
tour_idt62lzjz6,1
tour_idv2fsc653,0
tour_idjz8heo5b,0
tour_id28pnc5wu,2
tour_id1r7fhi45,1
tour_idba4qg1ms,1
tour_idysj0kgru,1
tour_idduhbk6f8,0
tour_id531m8zpu,0
tour_idonzih0np,0
tour_idxfyuwuye,1
tour_idj9kpizej,0
tour_idr3zdvfba,0
tour_ids5avbfk0,0
tour_idllb9j3ii,2
tour_ids3si3vxj,0
tour_idiv8cqne1,1
tour_idaoqk855d,0
tour_id62vtm1lc,0
tour_idppgw1pzi,0
tour_idtk7jritu,0
tour_id5icvur3f,1
tour_idrliv0qdv,1
tour_idipl9ed9e,0
tour_id01juvopz,1
tour_id3rcijnvx,1
tour_idaz2mbzsa,1
tour_id8p5lg6ho,2
tour_idzj0jzonk,2
tour_id3ceyh427,1
tour_idd2gjmh5j,1
tour_id7gpy1p7t,1
tour_id7tqxa7vs,1
tour_id3ks6ugih,1
tour_id4uzqjs4w,0
tour_idrzo328ca,0
tour_idm8ri1u90,1
tour_idk1m7cxhi,1
tour_id88bl72wi,0
tour_id9gjqs0wn,2
tour_idfsioquzj,1
tour_id3l4hhj5v,1
tour_idfckdqisj,1
tour_idq97ul13n,1
tour_idh1toxzbp,2
tour_idx24lh1y2,0
tour_id2kz1fui7,0
tour_idcey5zxdl,1
tour_id1oqmpzza,0
tour_idm2y6sqi4,0
tour_idxq7wzh24,0
tour_idfj9aygq7,2
tour_idgoxgpm34,0
tour_idrq03rvzs,1
tour_id0qqqcn5h,0
tour_id6i51wc5m,2
tour_id7th51t3q,0
tour_idwry2bewf,0
tour_id67s781yz,1
tour_id0j3ian0a,0
tour_idzmn2g3nk,0
tour_idp0m66m05,1
tour_idao6u2ivr,0
tour_idjw9n41tp,2
tour_idltc7qk5g,1
tour_id0igbbotp,0
tour_idt5p1thv2,2
tour_idytufykzi,1
tour_id882nhefe,0
tour_idqvwhq8x5,0
tour_id53gtz3jr,1
tour_idz91w0t0m,0
tour_idr7vhhcnh,0
tour_id956edoli,0
tour_idtk56xyxf,2
tour_id9py8d8ak,0
tour_idiobigfg9,1
tour_idjk0j9z26,1
tour_id5nb6nq8o,1
tour_idk818cmyr,1
tour_idjo64mby9,2
tour_iddekhqedu,2
tour_idu5f8aukj,1
tour_idxb43jh7y,2
tour_idvplw9gq1,0
tour_idj6qsmg9y,1
tour_idupysesbq,0
tour_id9jtq1dx3,0
tour_id1b7h8tzk,0
tour_idp6ye8eda,0
tour_idojp6ecb0,1
tour_idwi14g3pk,0
tour_idpp11pm45,0
tour_idu3v7so98,2
tour_idfbo22q5j,1
tour_id8j10u5fi,1
tour_id8n85gflb,0
tour_idb0esttbx,0
tour_id36p5cjck,1
tour_iddr01m0sk,0
tour_id58ciehzf,1
tour_id18ton8u1,0
tour_idageiegp1,2
tour_id863taohf,0
tour_id3424qhxc,1
tour_idfimtcbxl,0
tour_idjsob6vh8,0
tour_idswvotyp5,1
tour_idi6wpf6sz,0
tour_idfuytqo3u,2
tour_idscclzkcn,1
tour_idcwkhj4uv,1
tour_idh2x1iksu,0
tour_idilz8mqy0,1
tour_idei1dabbt,2
tour_idl2one6by,0
tour_id4532l0cu,0
tour_id2gvhb4fo,0
tour_idcu77vre9,1
tour_idsya2t2ho,1
tour_idrwdssehc,0
tour_id0o4k47fr,1
tour_idj5stfs24,0
tour_idadwq0552,0
tour_idayl0757m,0
tour_idhi5ktq9v,1
tour_idsw70vumk,1
tour_idzfoa6f87,1
tour_idxwxfsy3t,0
tour_idscah9fko,0
tour_idbe8cmdcl,0
tour_idixs3kipo,0
tour_idjx6xtq4i,0
tour_idr7wawzq8,1
tour_id08edhu22,1
tour_idt6n0qpcl,2
tour_id75i1635k,1
tour_iddxbq63nh,0
tour_idup06t6ft,2
tour_idujyaziyd,1
tour_idyvldbmb2,2
tour_idwg7f6zyl,1
tour_idueu76nm3,2
tour_idi56sm2ii,0
tour_idexa61ra0,1
tour_idaorpx3ey,0
tour_idztuvqlfy,2
tour_idhcr03i8e,1
tour_idfxcc7930,0
tour_idran1mv3t,1
tour_idtzau2j2s,0
tour_idh0iai5cc,1
tour_id7epm82ge,1
tour_idkckon5h2,1
tour_idcjpuy98t,0
tour_ide3m0hs1y,1
tour_idfjpd6vm1,2
tour_id0lvihonl,0
tour_idvcghyi9r,0
tour_idwb95ow2p,0
tour_idkq8fwpk9,2
tour_idqa4uuagi,0
tour_idwpzdei4j,1
tour_id78iveh21,0
tour_idpobzpcxi,1
tour_id9ffyuyof,2
tour_idd56crfdu,0
tour_idmcviws4y,1
tour_idorcz8vcf,0
tour_idp78nmm8v,0
tour_idtl69iwu9,1
tour_idyzkdjccu,1
tour_idmlelk5ut,0
tour_id848kwzs8,0
tour_idwlxx05wq,1
tour_idmtj88oii,0
tour_idc6eub3g2,1
tour_id63d5ywd0,1
tour_idgzj6qcpr,1
tour_idtusxsq15,2
tour_idlx6ayip0,1
tour_idr8h4brsb,1
tour_idqgau0jrm,0
tour_idrjjunxan,0
tour_idc16lc1qu,2
tour_idpvfc72pk,0
tour_id7k8hp7p7,1
tour_idjnkciwjk,1
tour_idy35y8p5z,2
tour_idzyvgkqil,1
tour_id3qprllzk,0
tour_id1ffl95hs,0
tour_idxinjmteq,1
tour_id0w7lho95,0
tour_id3ynv0wx5,2
tour_id3mut32jv,1
tour_idj7giaki9,1
tour_idl7rnldbz,2
tour_idxoaio0hm,2
tour_id4ydu8jxh,1
tour_idaawi7fua,2
tour_idaou4kl29,0
tour_idqflstrxu,1
tour_idyqye7mmc,0
tour_id2b8hgjsr,1
tour_idxetjn832,2
tour_idg3ltq9y5,1
tour_ideaddot57,0
tour_id0a6lxi1m,0
tour_idwnq2omem,2
tour_idd0du4jjo,0
tour_idnem1ki5d,0
tour_id5a2fqrm3,2
tour_id0vz86a7n,0
tour_ida49p66zf,0
tour_id1jje1hpc,2
tour_id19iazyl5,1
tour_idcue0b7yg,0
tour_idv6xr4upj,2
tour_idfx10iwfg,0
tour_iduzkmvex4,2
tour_idsxdd1h8w,1
tour_ideu4hmyi7,1
tour_iddzyeixid,0
tour_idre6f9jau,1
tour_id57uuo19n,0
tour_idf9l1nafh,0
tour_idplrl8vyj,0
tour_idpjv6bl0w,0
tour_idn7bfo6u3,1
tour_idmhf7ngoh,1
tour_id26ux6ekn,0
tour_idzy756hl8,0
tour_idi4ovagv3,0
tour_idf1l37f9f,0
tour_idzhgouswc,1
tour_idf4z68avf,0
tour_idb6r0vvb2,1
tour_idymzhv0o2,0
tour_idzx95xb4i,1
tour_ids8td0uet,0
tour_idcz8ysh24,1
tour_idjazgk8ib,0
tour_idial1j1uf,1
tour_idtiorxdg9,1
tour_id2v8yx6y6,0
tour_idy3ljmfv9,0
tour_id8s0g0piy,0
tour_ido4ezxu9q,0
tour_id0m3pse6b,0
tour_idnkltgw26,1
tour_idc5ldsfcq,0
tour_idy90zqq98,0
tour_idjzpaj2hw,1
tour_idqi4osrdd,2
tour_id3oqsefbo,0
tour_idysfzz5yi,1
tour_idrgiyzqxo,1
tour_idjsm17fpy,1
tour_idcld9u23k,0
tour_idu06ztf2q,1
tour_id8rm6i2xo,0
tour_idfzol11ao,0
tour_id3klrr5mx,1
tour_iddup14crl,2
tour_idiyznq7ec,0
tour_idg9rkxe2p,1
tour_idofzgh0e8,1
tour_id1k3ya7rl,1
tour_idgvoiy1yg,1
tour_id2lyulo6g,2
tour_idws1encel,1
tour_idybr38m5s,2
tour_idjj44eblg,2
tour_idibo2r8iv,0
tour_idulrg2arf,0
tour_idq54o55rc,1
tour_idtzmxshfa,0
tour_idn47ht878,0
tour_id28zawqbu,0
tour_iddkxggaiz,0
tour_idsua2p1pg,0
tour_idf3b1k56a,1
tour_idbteq22n8,1
tour_ida3szgatd,1
tour_idu3xlaqs2,0
tour_idyeq02ef1,2
tour_idzoyehlev,1
tour_iddvo25k71,0
tour_idgjoqjy5d,0
tour_idkzhbjyxf,1
tour_idjfd1gnu6,2
tour_idybzhj4wn,1
tour_idpzlgek1b,0
tour_iduqc83uuy,1
tour_idjq2fmey3,2
tour_id4yaetkft,2
tour_idn9r96o48,0
tour_id2mtucsja,0
tour_idj003lr8y,0
tour_idkw0t5nit,1
tour_idldy0j9cw,1
tour_idmq3ltvpg,0
tour_idjcle1mn3,0
tour_id593krw8t,0
tour_id8zx9xa9m,0
tour_id02wgst69,0
tour_idnsu92boe,0
tour_idlil6tehx,0
tour_id1c6himmj,1
tour_idu3ovnxh7,0
tour_ided588ayr,0
tour_idrp4b8jw9,0
tour_id1ey6i97q,1
tour_idc4b9bw6d,1
tour_idki9qabc0,1
tour_idqllc5gi0,1
tour_idznwjos9g,0
tour_idpozceil2,1
tour_idjj9a7x63,0
tour_idr3oban6a,1
tour_id7q4697f6,0
tour_idk85hroxt,1
tour_id15p5ryu5,0
tour_idk876rz40,1
tour_id5p64j6lm,0
tour_id17avtk55,2
tour_idgisysy0t,0
tour_idf1pj92jb,0
tour_idnhbophxw,1
tour_id0jofcubm,1
tour_idci43rrxn,0
tour_idtajz22o9,1
tour_id37fpuqpe,0
tour_idow9mi4wf,2
tour_idb5zoynfy,2
tour_id022s9d6n,0
tour_idxpaawlnt,2
tour_id9teqbddt,1
tour_idvbfagvfz,0
tour_id7y5puw0w,0
tour_idzww3afrf,1
tour_idp1luo4uy,1
tour_idt5busq3e,1
tour_idkylq5837,0
tour_id6k0v4bhc,0
tour_idap5otj2g,0
tour_ideovh8ev5,0
tour_idyhqiraum,0
tour_idmnh1eft0,1
tour_idsovjs8kb,0
tour_id4u7h5jwi,0
tour_idl1dh1dh5,2
tour_idsorj12sv,2
tour_idegqpowgk,0
tour_idm38eh84j,0
tour_id71pmqa2j,2
tour_id6vbfhtrm,0
tour_idwijkby28,0
tour_idzaalb3bs,2
tour_idz9n1khiw,0
tour_iddn4he2ut,1
tour_id30lroedf,1
tour_id4mn1px27,1
tour_idqxuv1ph1,2
tour_idf7jk8ukt,1
tour_idzwr3psyk,1
tour_idm41d1wor,1
tour_idyyxixat5,2
tour_id2n6gsrav,2
tour_id9f1wt4e7,2
tour_id4lnx7dd8,0
tour_id3j7zxxd9,0
tour_idlhrpqf2f,0
tour_ida375kvub,0
tour_id8hc5iuzn,0
tour_idzrxckrxp,0
tour_id2ww007qv,2
tour_idm4v6mxec,2
tour_idopi0k31y,0
tour_id0e2tghpl,0
tour_idvtvyowcb,0
tour_id7ycihpeg,1
tour_idd6uyq2zg,0
tour_idxbv0zjea,1
tour_idm1qc4tu8,0
tour_idp9i2c9lo,0
tour_idv20cimbm,2
tour_idkjrjpp1x,1
tour_idrezeu3ha,0
tour_idoptslymd,1
tour_id1w2u9ivi,2
tour_ids8cci6r6,1
tour_ida8r09p2v,1
tour_id9oc017a7,0
tour_idmu8eq14c,2
tour_id9i60r6hp,0
tour_id7iyz7zdn,0
tour_idcjmpg96y,0
tour_idtbf8h6wc,2
tour_ids4b7njt3,1
tour_idmqg5m8v6,1
tour_idye63s5xu,0
tour_idmfm40912,1
tour_id8n2ymd95,1
tour_ide5k0xehn,1
tour_idwj9fu3xi,0
tour_id871klgjr,1
tour_idbeujrbwn,1
tour_idr0bnppn3,1
tour_idwxz6tru3,1
tour_id6wgadzb4,0
tour_id32cetsfw,0
tour_idj3p4llgd,0
tour_id70x1iwri,1
tour_idgzpiu2za,1
tour_id7ls69bsn,0
tour_id3la7h8wv,0
tour_idwiu09yhp,0
tour_ido27zjr3v,1
tour_idslafmliv,0
tour_idfvofztk1,0
tour_iddg3rrx3u,2
tour_idum2qcj78,2
tour_idf9wesmvg,2
tour_idhvy03ahj,0
tour_idg3otxn0g,0
tour_idjz3b55zw,2
tour_idmd36ah8w,0
tour_idhhjs20xa,0
tour_id7nido75k,1
tour_ide8vgepiz,2
tour_id9qfcbvv5,0
tour_id3uumn3do,1
tour_idocszu8iu,2
tour_idu5zcuqf3,0
tour_idvrpu4kf4,0
tour_idtogppu20,0
tour_idxw2m3naz,1
tour_idshwabpmz,2
tour_id4qvrswz8,0
tour_idq4c5n1cf,0
tour_idwtrkdswf,1
tour_idnmkoprds,0
tour_idr3a46xnd,1
tour_idh7t567af,1
tour_idorgzpgze,1
tour_id6aaaao80,1
tour_idcd2qfj1q,0
tour_idfirn1a5n,0
tour_idc03smkk9,2
tour_id09pzqfts,2
tour_idifj8u35y,0
tour_id3k2jjiv4,2
tour_idzdvxm62s,0
tour_ida44j95yq,0
tour_idrzzxu1us,0
tour_id90sxojkb,1
tour_idpp9t2syf,1
tour_idmbm9u8lm,1
tour_idzj7367h2,0
tour_idul368f4t,0
tour_id7qpvj70b,0
tour_idoks9xs3v,2
tour_id65fyzh2i,0
tour_idz71evd5i,0
tour_idlncd5zei,2
tour_idtuc9zfs9,1
tour_idjzd3n9oc,0
tour_idqbns1f2b,2
tour_idz0p1ta6h,2
tour_id9h4ysr9i,0
tour_idaji67gq9,1
tour_idwebfmxik,1
tour_idyzs8j5wl,2
tour_idlmvgwj3v,1
tour_id7n11brfh,0
tour_idw8yyvqs5,1
tour_id88ortc8b,1
tour_idntyhxqxg,0
tour_idfht2jnfu,2
tour_id98l71b7d,0
tour_id875o7u5u,1
tour_idkm1nlhj2,0
tour_idlyov972i,0
tour_idqfbdlqpr,1
tour_id9q5zgqdx,0
tour_idotiydypf,1
tour_id4h8e6yh2,1
tour_idkv81zurs,1
tour_idzo3emel3,2
tour_ideasuh04u,1
tour_idsxtuvyk4,1
tour_id3b12bw6c,2
tour_idckesxxjr,0
tour_ide77a4qnt,1
tour_idso00q4tv,1
tour_idgao7ieyf,0
tour_idi84b1hac,0
tour_idnzxwbjpu,1
tour_id4hxz6cae,0
tour_idmgnmwfl3,0
tour_idw2zmy5dj,0
tour_idyssp3dzi,2
tour_idq1k6v40a,1
tour_idad5nzr5t,1
tour_idk405howk,0
tour_idl6r6r0xq,2
tour_idd4lc50l4,0
tour_idwqa9dwdi,0
tour_idvhipez36,1
tour_idcf7xxa0q,2
tour_idta2nrd70,0
tour_idusn195s5,0
tour_idh899np70,0
tour_idsb3hblam,1
tour_idxaiuhq85,0
tour_idzg0rcbkb,0
tour_idqaausejj,2
tour_idqoeg8r1s,2
tour_idiiso3kug,1
tour_id9606pw58,0
tour_id9gwpr52a,1
tour_id4159r80s,1
tour_idqsw6nf4m,0
tour_idgmoxp9qw,0
tour_id8eemtcdc,0
tour_idy3iulwtg,0
tour_idlqu6tmhs,0
tour_idtmkwk5mi,2
tour_idgtnwtndb,1
tour_idrye256hh,0
tour_idzwom17ll,2
tour_id90i3wgw4,0
tour_idciltfnlz,1
tour_idcb2ci1si,1
tour_idum6ej10g,2
tour_idfdpihfyo,1
tour_idl09lr7sz,1
tour_idqs28lo25,0
tour_idsf5em1n3,0
tour_idpci2ouzf,0
tour_idhrsdtz6c,0
tour_idcn0km5qi,0
tour_idnqmpmr3p,2
tour_idz9o9wdrr,0
tour_idh3p7so8n,1
tour_idr5rv8pkp,0
tour_id6h48m2wc,0
tour_id6us1letn,1
tour_id00h09wo8,0
tour_idcbjh7q5q,1
tour_idr1xrkc1i,1
tour_idbahxbx2d,1
tour_id592zvtm2,2
tour_ide8hftcol,1
tour_idc8qds18i,1
tour_idu16ox1mf,1
tour_idqloqpkpy,0
tour_idvjxw2jib,1
tour_idofgm7zt7,0
tour_id0y55u4rz,2
tour_idr15gzld6,2
tour_idxj61pwpz,1
tour_id3xbb038g,0
tour_idc2bo1bx8,0
tour_idtcz3nxaq,0
tour_idvwsfl1h3,0
tour_id5mm3dvex,2
tour_idraeai4bo,1
tour_id2hbjy3ea,1
tour_idin6ku87e,0
tour_idw2n5wi2j,1
tour_id0n8n4six,0
tour_id1l9pz54o,0
tour_idxqbxyrus,1
tour_idqgfjrcsm,2
tour_id7epknuhk,0
tour_id3gi544b4,2
tour_id35o9xp3j,1
tour_ideb6s2gw4,0
tour_idvk389y8d,0
tour_idpav8pexf,0
tour_id10w4lt4o,0
tour_idt0rv2hor,1
tour_idvd1nifks,1
tour_idadk8knjo,0
tour_idajsz8lzk,0
tour_idx4ezp239,2
tour_idot2n39cl,0
tour_idecmjvutd,1
tour_idhjbdil41,0
tour_idpvqhs2x7,0
tour_idyk516ea8,1
tour_idnta0wm8o,0
tour_ide5asaof6,0
tour_ideil2fuf2,0
tour_idf2mmbwxw,2
tour_ido46cswof,0
tour_id9b7bqpxh,0
tour_idg3br98dr,0
tour_idm9gsyi09,0
tour_id650vadl2,0
tour_iddzqo2jy5,1
tour_iduv8yfmgr,2
tour_id81x745i7,0
tour_id2bcpyj3j,1
tour_idx75mearw,0
tour_idkyb9qyu6,1
tour_idt221dx6k,2
tour_idx1neo2lf,1
tour_id1rjhn5ka,1
tour_idu4kjjfng,2
tour_idcnkmv9ni,0
tour_idbu2zxwyr,2
tour_idsefft6p3,1
tour_idgtefks7h,1
tour_idg4o4myob,1
tour_idygtdefd2,2
tour_idi5agk72l,0
tour_id2lhdrmwb,0
tour_idle7i06wo,1
tour_id8t5z83j8,2
tour_id61dctnfl,1
tour_id88ujssnw,1
tour_idyabrmzeb,0
tour_idzwgku05v,0
tour_idqlcuj5lg,1
tour_id6tjsh5ri,1
tour_id699jp38k,0
tour_iddj2y14e8,0
tour_idormxxt4s,0
tour_idf505s2p6,0
tour_id23fsgk8f,0
tour_idqhcgtovp,1
tour_id9arwk3mk,0
tour_idm5rpvzu7,0
tour_idbk6i1p67,2
tour_idza32s8dm,1
tour_idt8j11zb4,2
tour_idv4y6clu8,1
tour_idrxqgql5n,2
tour_idoyr8eia8,2
tour_idtqpaebia,1
tour_idahztn3fs,1
tour_idttpcy65z,0
tour_idamfnxhnp,0
tour_idmurlags3,1
tour_id7i5zayi9,0
tour_idcv9pb859,0
tour_id62ksvvre,1
tour_idpxbpe089,1
tour_iddw3kn028,1
tour_idyeydkyxd,0
tour_idadfnqxb6,1
tour_id78pqdnoc,0
tour_idgzq88may,0
tour_idv1epx6cb,1
tour_idqkp2t8l4,1
tour_id2czqc7xw,2
tour_id8c06t4e3,0
tour_id9n2co16c,0
tour_idkfpdcdsy,2
tour_id46d8n4og,0
tour_idmqo1nh6h,0
tour_idtnivk0h0,0
tour_idjkw8yvnw,0
tour_idnek0u5ou,0
tour_idljoraeas,1
tour_idvl9wj4yp,2
tour_id7z2hg34v,0
tour_iduypqhlce,0
tour_id1mcoxha7,1
tour_idy9usrgei,1
tour_id6xrpw4hk,2
tour_id21yizxlf,0
tour_idhvj3myru,0
tour_idzrrpmzas,1
tour_id1nbosvle,0
tour_idrr7gcivl,0
tour_idavnbsb3j,2
tour_idxjzilm7z,0
tour_id95crlcuj,1
tour_idzru3m0p4,2
tour_id103xdqeu,1
tour_idcjg4lln7,0
tour_idmevvw7z1,2
tour_idbsmzuccq,0
tour_idv01e6g07,0
tour_idi0e43yhc,1
tour_idfjwvdkdx,1
tour_idccmlo79w,0
tour_idkmvmilgs,0
tour_idauqpr4j9,0
tour_idt5nb9qw3,1
tour_id583u3d5i,1
tour_idx1git6ls,0
tour_idnqt8jcbr,0
tour_idi44tv85f,1
tour_idnel5curg,0
tour_ide6igey40,1
tour_idbd6yodpk,2
tour_id6i73d8gw,1
tour_id3l5d19gb,0
tour_idce80xihr,1
tour_idm3yeyn9e,1
tour_idr2xgq54o,0
tour_idr8l8gs50,2
tour_idhugj5eq3,0
tour_id7iju5nok,1
tour_idqyewi40m,1
tour_idns4s1g7i,0
tour_idtrpwyg3j,2
tour_idho6crbft,0
tour_idmd2egosi,1
tour_id1mew187m,1
tour_idxv7rw0cs,2
tour_idvi7hf8fa,2
tour_idx6oa842y,0
tour_idh9cccz5c,1
tour_idiglan1f3,2
tour_id9320eari,0
tour_idfylep9y1,0
tour_idqhyxlv2y,1
tour_id7ojttzqv,0
tour_idkpvvq4yl,0
tour_id5fl9j58q,1
tour_id0ha2prez,2
tour_id4dvj243s,0
tour_id5x07yfgm,0
tour_idierl0wzt,0
tour_id2vjc45xy,2
tour_id0fdibr9c,0
tour_idfcuhlafp,2
tour_idq17bc34t,1
tour_idkt8vf74y,0
tour_id95m3uthl,1
tour_iddsf8a1e8,1
tour_id0m8aa1iz,1
tour_id4iz7tweq,0
tour_idcg73sg4v,2
tour_id1bre98bw,2
tour_id32g31kup,1
tour_idane89lgd,0
tour_idu99ev2q4,1
tour_id4hwd4uvc,1
